AverageTemperature,AverageTemperatureUncertainty,City,Year,Month
20.776,0.349,2,1969,4
23.449,0.272,2,1969,5
28.588,0.257,2,1969,6
30.872,0.272,2,1969,7
29.911,0.243,2,1969,8
25.791,0.486,2,1969,9
19.584,0.359,2,1969,10
12.511,0.193,2,1969,11
10.747,0.344,2,1969,12
7.129,0.382,2,1970,1
10.989,0.185,2,1970,2
12.893,0.33,2,1970,3
20.477,0.382,2,1970,4
22.806,0.179,2,1970,5
26.56,0.356,2,1970,6
28.916,0.264,2,1970,7
29.052,0.137,2,1970,8
25.163,0.18,2,1970,9
17.59,0.464,2,1970,10
12.311,0.281,2,1970,11
12.436,0.287,2,1970,12
11.123,0.256,2,1971,1
11.798,0.271,2,1971,2
16.349,0.234,2,1971,3
19.7,0.419,2,1971,4
24.72,0.461,2,1971,5
26.592,0.356,2,1971,6
27.8,0.268,2,1971,7
25.125,0.298,2,1971,8
24.472,0.214,2,1971,9
19.926,0.268,2,1971,10
14.847,0.201,2,1971,11
10.949,0.4,2,1971,12
10.185,0.363,2,1972,1
11.96,0.338,2,1972,2
18.6,0.259,2,1972,3
22.843,0.519,2,1972,4
23.269,0.182,2,1972,5
27.346,0.35,2,1972,6
27.864,0.236,2,1972,7
26.738,0.308,2,1972,8
26.137,0.249,2,1972,9
20.54,0.375,2,1972,10
11.691,0.27,2,1972,11
8.69,0.329,2,1972,12
6.715,0.387,2,1973,1
9.124,0.35,2,1973,2
16.652,0.382,2,1973,3
18.087,0.456,2,1973,4
23.975,0.244,2,1973,5
26.53,0.357,2,1973,6
27.77,0.153,2,1973,7
27.54,0.407,2,1973,8
25.482,0.264,2,1973,9
20.255,0.52,2,1973,10
16.354,0.288,2,1973,11
9.628,0.482,2,1973,12
9.461,0.443,2,1974,1
11.471,0.406,2,1974,2
19.081,0.274,2,1974,3
20.723,0.204,2,1974,4
25.713,0.396,2,1974,5
27.915,0.227,2,1974,6
28.841,0.186,2,1974,7
27.541,0.355,2,1974,8
21.93,0.318,2,1974,9
19.279,0.339,2,1974,10
12.956,0.44,2,1974,11
8.593,0.363,2,1974,12
9.479,0.196,2,1975,1
11.026,0.312,2,1975,2
15.688,0.304,2,1975,3
19.429,0.345,2,1975,4
23.842,0.298,2,1975,5
27.369,0.359,2,1975,6
26.389,0.399,2,1975,7
27.58,0.309,2,1975,8
23.198,0.295,2,1975,9
19.707,0.22,2,1975,10
14.114,0.316,2,1975,11
9.636,0.284,2,1975,12
7.885,0.211,2,1976,1
14.713,0.226,2,1976,2
17.041,0.23,2,1976,3
20.148,0.161,2,1976,4
21.819,0.397,2,1976,5
27.603,0.303,2,1976,6
25.485,0.502,2,1976,7
27.395,0.375,2,1976,8
24.586,0.291,2,1976,9
15.823,0.588,2,1976,10
10.163,0.436,2,1976,11
7.701,0.319,2,1976,12
6.215,0.281,2,1977,1
11.011,0.348,2,1977,2
15.223,0.215,2,1977,3
18.864,0.24,2,1977,4
24.143,0.328,2,1977,5
27.711,0.244,2,1977,6
29.254,0.301,2,1977,7
30.612,0.366,2,1977,8
28.762,0.33,2,1977,9
20.893,0.332,2,1977,10
14.82,0.232,2,1977,11
11.32,0.393,2,1977,12
6.56,0.437,2,1978,1
7.959,0.233,2,1978,2
15.694,0.291,2,1978,3
22.026,0.324,2,1978,4
25.596,0.2,2,1978,5
27.805,0.309,2,1978,6
29.931,0.346,2,1978,7
27.893,0.328,2,1978,8
24.252,0.38,2,1978,9
18.901,0.325,2,1978,10
14.676,0.387,2,1978,11
8.582,0.42,2,1978,12
5.288,0.309,2,1979,1
9.786,0.361,2,1979,2
15.649,0.361,2,1979,3
20.208,0.358,2,1979,4
22.951,0.324,2,1979,5
25.696,0.268,2,1979,6
29.524,0.197,2,1979,7
27.946,0.373,2,1979,8
25.373,0.467,2,1979,9
21.999,0.143,2,1979,10
12.413,0.202,2,1979,11
9.659,0.261,2,1979,12
10.032,0.294,2,1980,1
10.888,0.185,2,1980,2
15.586,0.3,2,1980,3
19.204,0.44,2,1980,4
24.849,0.164,2,1980,5
30.185,0.272,2,1980,6
31.455,0.299,2,1980,7
28.422,0.271,2,1980,8
26.697,0.421,2,1980,9
18.994,0.196,2,1980,10
12.003,0.236,2,1980,11
9.958,0.282,2,1980,12
8.972,0.326,2,1981,1
11.188,0.39,2,1981,2
14.413,0.284,2,1981,3
20.467,0.373,2,1981,4
23.341,0.337,2,1981,5
26.609,0.309,2,1981,6
28.693,0.362,2,1981,7
28.068,0.37,2,1981,8
25.721,0.206,2,1981,9
20.261,0.318,2,1981,10
15.062,0.28,2,1981,11
10.545,0.482,2,1981,12
9.202,0.667,2,1982,1
9.801,0.505,2,1982,2
17.141,0.503,2,1982,3
20.483,0.269,2,1982,4
23.413,0.304,2,1982,5
27.976,0.348,2,1982,6
29.628,0.326,2,1982,7
29.916,0.164,2,1982,8
26.798,0.143,2,1982,9
20.452,0.257,2,1982,10
13.678,0.252,2,1982,11
8.948,0.445,2,1982,12
8.39,0.277,2,1983,1
11.076,0.384,2,1983,2
15.361,0.349,2,1983,3
18.7,0.397,2,1983,4
24.662,0.179,2,1983,5
26.972,0.374,2,1983,6
29.326,0.335,2,1983,7
29.169,0.352,2,1983,8
26.522,0.414,2,1983,9
21.058,0.274,2,1983,10
14.888,0.387,2,1983,11
5.483,0.483,2,1983,12
6.517,0.355,2,1984,1
11.224,0.201,2,1984,2
16.312,0.366,2,1984,3
20.581,0.483,2,1984,4
25.358,0.476,2,1984,5
27.904,0.314,2,1984,6
28.912,0.335,2,1984,7
29.209,0.198,2,1984,8
24.756,0.13,2,1984,9
19.638,0.237,2,1984,10
13.382,0.232,2,1984,11
12.297,0.348,2,1984,12
5.71,0.242,2,1985,1
9.077,0.572,2,1985,2
16.595,0.248,2,1985,3
20.655,0.334,2,1985,4
25.567,0.228,2,1985,5
26.769,0.28,2,1985,6
27.842,0.29,2,1985,7
29.761,0.208,2,1985,8
26.058,0.187,2,1985,9
20.484,0.243,2,1985,10
16.472,0.208,2,1985,11
8.043,0.402,2,1985,12
9.458,0.341,2,1986,1
13.706,0.367,2,1986,2
17.148,0.375,2,1986,3
23.04,0.226,2,1986,4
24.784,0.334,2,1986,5
26.748,0.285,2,1986,6
29.132,0.245,2,1986,7
28.644,0.362,2,1986,8
26.384,0.223,2,1986,9
18.884,0.197,2,1986,10
13.303,0.379,2,1986,11
8.807,0.323,2,1986,12
8.515,0.255,2,1987,1
11.289,0.215,2,1987,2
12.716,0.279,2,1987,3
17.172,0.145,2,1987,4
22.995,0.173,2,1987,5
25.657,0.259,2,1987,6
27.873,0.352,2,1987,7
28.95,0.244,2,1987,8
24.817,0.328,2,1987,9
20.467,0.279,2,1987,10
13.53,0.393,2,1987,11
9.629,0.291,2,1987,12
6.907,0.266,2,1988,1
10.669,0.249,2,1988,2
15.926,0.439,2,1988,3
20.288,0.481,2,1988,4
24.015,0.413,2,1988,5
27.524,0.331,2,1988,6
28.312,0.295,2,1988,7
28.299,0.317,2,1988,8
25.485,0.211,2,1988,9
20.511,0.239,2,1988,10
15.516,0.244,2,1988,11
9.932,0.4,2,1988,12
10.621,0.438,2,1989,1
9.708,0.457,2,1989,2
15.909,0.222,2,1989,3
21.197,0.286,2,1989,4
26.988,0.291,2,1989,5
28.224,0.294,2,1989,6
29.898,0.377,2,1989,7
28.801,0.413,2,1989,8
24.863,0.429,2,1989,9
20.351,0.32,2,1989,10
14.54,0.233,2,1989,11
5.574,0.202,2,1989,12
10.633,0.236,2,1990,1
13.233,0.333,2,1990,2
15.613,0.303,2,1990,3
19.908,0.237,2,1990,4
24.873,0.266,2,1990,5
30.47,0.343,2,1990,6
27.338,0.265,2,1990,7
27.2,0.294,2,1990,8
24.691,0.242,2,1990,9
18.776,0.177,2,1990,10
15.191,0.302,2,1990,11
9.214,0.189,2,1990,12
8.143,0.225,2,1991,1
12.393,0.346,2,1991,2
17.246,0.296,2,1991,3
21.404,0.249,2,1991,4
26.197,0.164,2,1991,5
28.043,0.131,2,1991,6
28.064,0.269,2,1991,7
28.813,0.466,2,1991,8
23.312,0.281,2,1991,9
20.591,0.338,2,1991,10
11.788,0.322,2,1991,11
10.419,0.273,2,1991,12
8.258,0.514,2,1992,1
12.192,0.311,2,1992,2
16.214,0.286,2,1992,3
19.323,0.392,2,1992,4
22.337,0.242,2,1992,5
27.529,0.402,2,1992,6
28.612,0.334,2,1992,7
27.49,0.307,2,1992,8
26.449,0.346,2,1992,9
21.233,0.206,2,1992,10
12.362,0.229,2,1992,11
10.517,0.422,2,1992,12
9.158,0.344,2,1993,1
11.881,0.208,2,1993,2
15.971,0.271,2,1993,3
20.149,0.194,2,1993,4
23.868,0.229,2,1993,5
27.523,0.172,2,1993,6
29.196,0.314,2,1993,7
29.876,0.231,2,1993,8
24.514,0.423,2,1993,9
19.62,0.258,2,1993,10
12.017,0.384,2,1993,11
11.055,0.097,2,1993,12
9.541,0.351,2,1994,1
11.615,0.284,2,1994,2
16.917,0.423,2,1994,3
20.441,0.163,2,1994,4
24.453,0.097,2,1994,5
29.633,0.333,2,1994,6
29.756,0.46,2,1994,7
29.209,0.301,2,1994,8
25.099,0.229,2,1994,9
20.8,0.169,2,1994,10
15.276,0.24,2,1994,11
11.429,0.294,2,1994,12
9.709,0.231,2,1995,1
13.514,0.285,2,1995,2
15.185,0.351,2,1995,3
20.041,0.441,2,1995,4
25.149,0.424,2,1995,5
27.171,0.32,2,1995,6
29.867,0.393,2,1995,7
29.494,0.323,2,1995,8
25.774,0.277,2,1995,9
20.222,0.353,2,1995,10
14.457,0.208,2,1995,11
9.675,0.177,2,1995,12
8.64,0.284,2,1996,1
12.813,0.298,2,1996,2
13.606,0.226,2,1996,3
20.097,0.293,2,1996,4
27.855,0.287,2,1996,5
29.743,0.295,2,1996,6
30.619,0.265,2,1996,7
28.39,0.205,2,1996,8
25.036,0.303,2,1996,9
19.628,0.196,2,1996,10
14.601,0.213,2,1996,11
9.858,0.222,2,1996,12
7.938,0.248,2,1997,1
10.056,0.247,2,1997,2
16.505,0.323,2,1997,3
16.961,0.293,2,1997,4
23.422,0.285,2,1997,5
26.675,0.272,2,1997,6
29.624,0.297,2,1997,7
29.749,0.421,2,1997,8
27.29,0.314,2,1997,9
19.884,0.278,2,1997,10
13.155,0.289,2,1997,11
8.012,0.203,2,1997,12
11.493,0.371,2,1998,1
12.165,0.204,2,1998,2
15.269,0.268,2,1998,3
20.131,0.298,2,1998,4
27.777,0.175,2,1998,5
30.512,0.117,2,1998,6
31.533,0.281,2,1998,7
28.178,0.355,2,1998,8
26.778,0.275,2,1998,9
21.077,0.18,2,1998,10
15.641,0.294,2,1998,11
9.754,0.279,2,1998,12
10.768,0.176,2,1999,1
14.635,0.348,2,1999,2
16.66,0.167,2,1999,3
21.488,0.303,2,1999,4
25.518,0.376,2,1999,5
27.608,0.331,2,1999,6
28.221,0.462,2,1999,7
29.929,0.343,2,1999,8
26.31,0.385,2,1999,9
19.9,0.3,2,1999,10
15.912,0.225,2,1999,11
9.701,0.218,2,1999,12
11.427,0.21,2,2000,1
14.969,0.206,2,2000,2
18.653,0.195,2,2000,3
21.739,0.176,2,2000,4
27.669,0.314,2,2000,5
27.226,0.143,2,2000,6
30.616,0.205,2,2000,7
29.731,0.345,2,2000,8
27.06,0.214,2,2000,9
19.289,0.353,2,2000,10
11.619,0.4,2,2000,11
7.041,0.18,2,2000,12
7.871,0.342,2,2001,1
12.285,0.258,2,2001,2
13.773,0.276,2,2001,3
21.689,0.073,2,2001,4
25.761,0.187,2,2001,5
29.646,0.338,2,2001,6
30.714,0.405,2,2001,7
29.853,0.279,2,2001,8
25.705,0.382,2,2001,9
20.371,0.174,2,2001,10
15.706,0.281,2,2001,11
9.933,0.269,2,2001,12
10.21,0.367,2,2002,1
9.607,0.395,2,2002,2
15.17,0.406,2,2002,3
23.092,0.175,2,2002,4
26.353,0.219,2,2002,5
29.102,0.243,2,2002,6
27.974,0.339,2,2002,7
29.956,0.261,2,2002,8
25.87,0.196,2,2002,9
20.189,0.22,2,2002,10
12.359,0.225,2,2002,11
9.361,0.238,2,2002,12
9.229,0.293,2,2003,1
10.648,0.319,2,2003,2
16.816,0.499,2,2003,3
21.271,0.379,2,2003,4
27.149,0.32,2,2003,5
27.916,0.384,2,2003,6
27.893,0.225,2,2003,7
29.294,0.341,2,2003,8
24.765,0.389,2,2003,9
20.024,0.397,2,2003,10
14.813,0.295,2,2003,11
9.971,0.473,2,2003,12
10.155,0.286,2,2004,1
10.358,0.166,2,2004,2
17.818,0.289,2,2004,3
19.022,0.399,2,2004,4
24.35,0.297,2,2004,5
27.503,0.389,2,2004,6
28.162,0.215,2,2004,7
27.697,0.262,2,2004,8
24.692,0.183,2,2004,9
21.426,0.615,2,2004,10
13.56,0.313,2,2004,11
8.935,0.283,2,2004,12
11.558,0.265,2,2005,1
11.54,0.138,2,2005,2
15.219,0.344,2,2005,3
20.186,0.32,2,2005,4
23.994,0.223,2,2005,5
28.532,0.213,2,2005,6
29.775,0.332,2,2005,7
28.276,0.332,2,2005,8
28.304,0.265,2,2005,9
20.016,0.276,2,2005,10
15.394,0.308,2,2005,11
9.397,0.432,2,2005,12
11.92,0.588,2,2006,1
11.815,0.288,2,2006,2
18.4,0.445,2,2006,3
23.609,0.4,2,2006,4
26.788,0.452,2,2006,5
28.976,0.279,2,2006,6
29.94,0.195,2,2006,7
29.681,0.23,2,2006,8
25.169,0.292,2,2006,9
20.879,0.204,2,2006,10
15.866,0.565,2,2006,11
9.449,0.411,2,2006,12
6.487,0.104,2,2007,1
11.577,0.335,2,2007,2
17.814,0.188,2,2007,3
18.793,0.247,2,2007,4
23.114,0.234,2,2007,5
26.429,0.476,2,2007,6
26.697,0.257,2,2007,7
28.341,0.155,2,2007,8
26.227,0.356,2,2007,9
21.548,0.281,2,2007,10
15.081,0.341,2,2007,11
10.285,0.511,2,2007,12
8.805,0.327,2,2008,1
13.56,0.522,2,2008,2
16.632,0.374,2,2008,3
21.076,0.5,2,2008,4
26.106,0.398,2,2008,5
30.098,0.23,2,2008,6
28.304,0.168,2,2008,7
28.056,0.251,2,2008,8
23.746,0.159,2,2008,9
19.52,0.218,2,2008,10
14.339,0.381,2,2008,11
9.9,0.273,2,2008,12
9.96,0.379,2,2009,1
14.279,0.3,2,2009,2
16.66,0.247,2,2009,3
20.462,0.162,2,2009,4
25.654,0.536,2,2009,5
29.132,0.167,2,2009,6
30.866,0.37,2,2009,7
30.495,0.279,2,2009,8
24.901,0.261,2,2009,9
19.759,0.158,2,2009,10
14.269,0.32,2,2009,11
7.568,0.363,2,2009,12
7.748,0.26,2,2010,1
8.921,0.281,2,2010,2
13.947,0.466,2,2010,3
19.787,0.227,2,2010,4
24.873,0.277,2,2010,5
29.245,0.289,2,2010,6
27.729,0.455,2,2010,7
30.169,0.431,2,2010,8
26.633,0.309,2,2010,9
21.071,0.235,2,2010,10
15.009,0.183,2,2010,11
10.094,0.351,2,2010,12
8.829,0.297,2,2011,1
10.846,0.403,2,2011,2
19.529,0.381,2,2011,3
23.922,0.217,2,2011,4
26.043,0.427,2,2011,5
30.717,0.344,2,2011,6
31.072,0.312,2,2011,7
31.899,0.392,2,2011,8
27.225,0.28,2,2011,9
20.705,0.414,2,2011,10
14.945,0.224,2,2011,11
8.315,0.43,2,2011,12
10.468,0.401,2,2012,1
12.269,0.358,2,2012,2
18.171,0.298,2,2012,3
23.094,0.445,2,2012,4
24.877,0.586,2,2012,5
29.671,0.358,2,2012,6
29.283,0.45,2,2012,7
30.26,0.33,2,2012,8
26.052,0.359,2,2012,9
20.826,0.326,2,2012,10
16.272,0.371,2,2012,11
11.48,0.573,2,2012,12
9.699,0.438,2,2013,1
12.849,0.422,2,2013,2
16.397,0.47,2,2013,3
19.877,0.359,2,2013,4
24.556,0.58,2,2013,5
28.55,0.249,2,2013,6
28.189,0.442,2,2013,7
29.894,0.34,2,2013,8
26.961,1.13,2,2013,9
14.198,2.007,3,1835,1
13.505,2.055,3,1835,2
15.158,2.286,3,1835,3
18.503,2.207,3,1835,4
20.349,1.844,3,1835,5
20.7,2.146,3,1835,6
19.019,2.042,3,1835,7
18.133,1.479,3,1835,8
17.202,2.098,3,1835,9
16.201,1.449,3,1835,10
13.216,2.045,3,1835,11
11.482,1.963,3,1835,12
13.228,1.78,3,1836,1
14.135,2.148,3,1836,2
16.581,1.781,3,1836,3
19.014,1.644,3,1836,4
20.496,1.636,3,1836,5
21.077,1.666,3,1836,6
20.176,1.821,3,1836,7
18.915,1.688,3,1836,8
18.534,2.151,3,1836,9
16.947,3.304,3,1836,10
13.608,1.939,3,1836,11
12.73,2.102,3,1836,12
13.394,2.113,3,1837,1
14.165,1.953,3,1837,2
15.48,1.909,3,1837,3
17.654,1.76,3,1837,4
20.386,1.621,3,1837,5
21.382,1.998,3,1837,6
20.477,1.69,3,1837,7
19.705,1.457,3,1837,8
18.653,1.361,3,1837,9
16.537,1.994,3,1837,10
14.919,1.999,3,1837,11
13.166,2.94,3,1837,12
10.777,2.767,3,1838,1
12.133,2.002,3,1838,2
15.739,1.933,3,1838,3
19.161,1.753,3,1838,4
20.098,1.443,3,1838,5
21.792,1.723,3,1838,6
20.58,2.486,3,1838,7
19.41,2.225,3,1838,8
18.28,1.522,3,1838,9
17.154,2.673,3,1838,10
14.506,2.319,3,1838,11
12.759,2.174,3,1838,12
13.505,1.924,3,1839,1
14.461,2.053,3,1839,2
14.689,1.8,3,1839,3
20.177,1.935,3,1839,4
21.09,1.43,3,1839,5
21.893,1.653,3,1839,6
20.896,2.467,3,1839,7
19.907,1.991,3,1839,8
18.852,1.524,3,1839,9
17.182,1.863,3,1839,10
13.452,1.971,3,1839,11
11.154,1.779,3,1839,12
14.043,1.806,3,1840,1
14.176,2.585,3,1840,2
16.11,2.141,3,1840,3
19.334,2.126,3,1840,4
20.89,1.621,3,1840,5
21.966,1.61,3,1840,6
21.138,1.553,3,1840,7
19.441,1.471,3,1840,8
18.635,1.449,3,1840,9
16.507,1.705,3,1840,10
13.9,2.522,3,1840,11
12.805,1.844,3,1840,12
11.825,2.21,3,1841,1
14.347,2.042,3,1841,2
15.424,2.778,3,1841,3
18.98,1.799,3,1841,4
21.503,1.424,3,1841,5
21.646,1.606,3,1841,6
21.372,1.643,3,1841,7
19.839,1.506,3,1841,8
18.601,1.456,3,1841,9
17.562,1.633,3,1841,10
14.903,1.678,3,1841,11
13.476,2.002,3,1841,12
13.459,2.047,3,1842,1
14.543,2.04,3,1842,2
18.402,2.229,3,1842,3
19.813,1.995,3,1842,4
21.616,1.602,3,1842,5
21.49,1.575,3,1842,6
19.986,1.524,3,1842,7
19.398,1.52,3,1842,8
18.53,1.358,3,1842,9
17.168,1.515,3,1842,10
14.723,1.847,3,1842,11
13.867,1.793,3,1842,12
14.251,2.036,3,1843,1
15.367,1.896,3,1843,2
16.503,2.315,3,1843,3
19.973,1.897,3,1843,4
21.283,1.466,3,1843,5
21.346,1.653,3,1843,6
20.182,1.451,3,1843,7
19.295,1.633,3,1843,8
19.044,1.27,3,1843,9
17.085,1.654,3,1843,10
16.02,1.664,3,1843,11
14.379,2.227,3,1843,12
13.822,1.941,3,1844,1
14.819,1.968,3,1844,2
16.297,2.178,3,1844,3
19.191,1.669,3,1844,4
21.078,1.388,3,1844,5
21.293,1.518,3,1844,6
20.506,1.457,3,1844,7
19.295,1.968,3,1844,8
18.352,1.336,3,1844,9
17.628,1.386,3,1844,10
14.562,1.642,3,1844,11
11.902,1.858,3,1844,12
13.928,2.076,3,1845,1
13.824,2.724,3,1845,2
16.106,1.88,3,1845,3
19.359,1.743,3,1845,4
21.13,1.584,3,1845,5
21.48,1.76,3,1845,6
20.517,1.498,3,1845,7
19.642,1.303,3,1845,8
18.76,1.42,3,1845,9
16.445,1.555,3,1845,10
14.75,1.699,3,1845,11
11.52,2.073,3,1845,12
14.218,2.022,3,1846,1
14.479,1.969,3,1846,2
17.992,1.914,3,1846,3
18.441,1.781,3,1846,4
21.543,1.844,3,1846,5
22.453,1.662,3,1846,6
21.27,1.716,3,1846,7
19.603,1.449,3,1846,8
19.344,1.691,3,1846,9
17.137,1.421,3,1846,10
15.578,1.841,3,1846,11
14.782,1.662,3,1846,12
13.018,3.836,3,1847,1
14.867,1.832,3,1847,2
15.351,2.281,3,1847,3
19.661,1.706,3,1847,4
21.053,1.491,3,1847,5
21.789,1.811,3,1847,6
20.664,1.569,3,1847,7
19.645,1.444,3,1847,8
19.08,1.34,3,1847,9
17.581,1.448,3,1847,10
15.379,1.652,3,1847,11
12.313,2.04,3,1847,12
21.242,1.761,3,1848,6
20.938,1.842,3,1848,7
19.7,1.57,3,1848,8
18.475,1.455,3,1848,9
17.879,1.506,3,1848,10
14.349,1.563,3,1848,11
12.759,1.789,3,1848,12
14.393,2.267,3,1849,1
14.523,1.893,3,1849,2
17.826,1.985,3,1849,3
19.248,1.756,3,1849,4
20.862,1.366,3,1849,5
22.283,1.622,3,1849,6
21.258,1.424,3,1849,7
20.689,1.476,3,1849,8
19.591,1.15,3,1849,9
16.882,1.931,3,1849,10
15.792,2.013,3,1849,11
13.022,1.348,3,1849,12
14.817,3.198,3,1850,1
15.501,2.189,3,1850,2
17.213,2.561,3,1850,3
18.924,1.991,3,1850,4
19.783,1.951,3,1850,5
21.549,1.205,3,1850,6
21.025,1.174,3,1850,7
21.017,0.994,3,1850,8
20.055,1.058,3,1850,9
18.19,1.579,3,1850,10
14.995,1.936,3,1850,11
11.264,1.594,3,1850,12
13.389,2.109,3,1851,1
13.69,1.805,3,1851,2
16.357,1.939,3,1851,3
19.48,1.867,3,1851,4
22.355,1.371,3,1851,5
22.656,1.274,3,1851,6
20.492,1.905,3,1851,7
20.605,1.7,3,1851,8
19.281,1.316,3,1851,9
17.907,2.492,3,1851,10
14.075,1.745,3,1851,11
13.114,3.085,3,1851,12
11.313,2.407,3,1852,1
16.33,3.36,3,1852,2
16.648,2.664,3,1852,3
19.539,2.933,3,1852,4
22.269,2.411,3,1852,5
21.775,1.402,3,1852,6
20.795,1.629,3,1852,7
20.35,3.1,3,1852,8
19.462,1.52,3,1852,9
17.347,2.213,3,1852,10
14.94,3.239,3,1852,11
14.439,1.591,3,1852,12
12.014,1.666,3,1853,1
12.877,1.569,3,1853,2
15.412,1.925,3,1853,3
19.418,1.341,3,1853,4
21.99,1.403,3,1853,5
21.467,1.711,3,1853,6
21.446,1.046,3,1853,7
19.647,1.494,3,1853,8
19.104,1.521,3,1853,9
17.17,1.417,3,1853,10
15.761,1.816,3,1853,11
13.413,1.719,3,1853,12
12.314,2.395,3,1854,1
13.694,1.613,3,1854,2
17.729,1.525,3,1854,3
19.111,1.233,3,1854,4
21.556,1.129,3,1854,5
21.569,1.675,3,1854,6
19.949,2.045,3,1854,7
19.323,1.462,3,1854,8
18.903,1.328,3,1854,9
18.53,1.53,3,1854,10
14.85,1.366,3,1854,11
11.752,2.507,3,1854,12
13.551,2.966,3,1855,1
13.454,2.375,3,1855,2
15.315,2.568,3,1855,3
19.615,1.939,3,1855,4
23.088,1.757,3,1855,5
21.864,2.004,3,1855,6
19.605,2.019,3,1855,7
19.048,1.512,3,1855,8
18.266,1.864,3,1855,9
16.443,1.694,3,1855,10
14.978,1.537,3,1855,11
12.952,2.733,3,1855,12
10.335,2.981,3,1856,1
13.084,1.76,3,1856,2
15.773,2.077,3,1856,3
20.01,1.608,3,1856,4
21.522,1.753,3,1856,5
23.162,1.981,3,1856,6
20.878,1.588,3,1856,7
21.327,1.465,3,1856,8
18.33,1.86,3,1856,9
16.534,1.618,3,1856,10
13.483,2.471,3,1856,11
12.052,2.029,3,1856,12
12.281,2.321,3,1857,1
15.659,1.806,3,1857,2
16.075,2.191,3,1857,3
17.142,2.907,3,1857,4
20.997,2.148,3,1857,5
22.454,1.781,3,1857,6
20.996,1.404,3,1857,7
20.684,1.129,3,1857,8
18.742,1.089,3,1857,9
17.218,1.364,3,1857,10
15.504,1.175,3,1857,11
13.019,1.35,3,1857,12
13.701,2.196,3,1858,1
13.433,1.606,3,1858,2
16.799,1.701,3,1858,3
20.284,1.63,3,1858,4
22.795,2.881,3,1858,5
21.953,2.007,3,1858,6
21.156,2.589,3,1858,7
19.975,1.481,3,1858,8
19.147,1.25,3,1858,9
19.419,1.851,3,1858,10
13.921,1.517,3,1858,11
12.479,1.362,3,1858,12
12.983,2.227,3,1859,1
16.172,1.557,3,1859,2
17.615,2.464,3,1859,3
20.058,1.673,3,1859,4
23.246,1.494,3,1859,5
23.1,1.28,3,1859,6
20.597,1.779,3,1859,7
20.716,0.985,3,1859,8
18.89,0.988,3,1859,9
17.527,1.224,3,1859,10
15.904,2.084,3,1859,11
11.303,1.611,3,1859,12
12.579,1.449,3,1860,1
13.337,1.456,3,1860,2
15.756,1.967,3,1860,3
19.44,1.782,3,1860,4
22.163,3.107,3,1860,5
23.115,1.23,3,1860,6
21.174,1.271,3,1860,7
19.657,1.013,3,1860,8
19.022,0.961,3,1860,9
17.783,1.056,3,1860,10
15.001,2.15,3,1860,11
12.332,1.789,3,1860,12
12.056,2.041,3,1861,1
13.197,1.756,3,1861,2
16.432,1.452,3,1861,3
19.727,1.75,3,1861,4
21.97,2.009,3,1861,5
23.341,1.395,3,1861,6
21.766,1.457,3,1861,7
20.349,1.48,3,1861,8
19.832,1.794,3,1861,9
17.644,1.452,3,1861,10
16.875,1.812,3,1861,11
14.455,1.999,3,1861,12
14.192,2.294,3,1862,1
13.868,2.02,3,1862,2
16.489,1.687,3,1862,3
19.665,1.493,3,1862,4
22.155,1.622,3,1862,5
22.616,1.634,3,1862,6
21.527,1.432,3,1862,7
20.581,1.383,3,1862,8
19.439,1.416,3,1862,9
17.414,1.688,3,1862,10
15.335,1.448,3,1862,11
12.455,1.76,3,1862,12
12.966,2.138,3,1863,1
14.638,2.309,3,1863,2
18.08,1.493,3,1863,3
20.255,1.457,3,1863,4
21.248,2.112,3,1863,5
22.298,1.417,3,1863,6
20.83,1.275,3,1863,7
20.101,1.3,3,1863,8
20.035,1.669,3,1863,9
17.783,1.236,3,1863,10
15.003,1.393,3,1863,11
12.12,1.406,3,1863,12
12.115,1.897,3,1864,1
14.17,1.801,3,1864,2
15.893,1.827,3,1864,3
19.262,1.498,3,1864,4
21.636,1.421,3,1864,5
22.776,2.043,3,1864,6
20.775,1.831,3,1864,7
20.276,1.539,3,1864,8
20.325,1.331,3,1864,9
17.243,1.316,3,1864,10
14.935,1.561,3,1864,11
13.772,1.917,3,1864,12
13.458,1.749,3,1865,1
14.392,1.859,3,1865,2
16.43,1.585,3,1865,3
19.208,1.504,3,1865,4
21.98,1.394,3,1865,5
22.554,1.327,3,1865,6
20.83,1.413,3,1865,7
20.546,1.29,3,1865,8
19.516,1.265,3,1865,9
17.529,1.62,3,1865,10
15.594,1.583,3,1865,11
13.619,2.632,3,1865,12
14.181,1.953,3,1866,1
14.205,1.988,3,1866,2
17.504,1.534,3,1866,3
19.787,1.577,3,1866,4
21.687,1.435,3,1866,5
21.779,1.524,3,1866,6
20.896,1.366,3,1866,7
20.649,1.519,3,1866,8
19.98,1.199,3,1866,9
17.621,1.135,3,1866,10
15.204,1.297,3,1866,11
13.549,1.349,3,1866,12
14.015,1.749,3,1867,1
15.094,1.573,3,1867,2
17.673,2.162,3,1867,3
20.199,1.347,3,1867,4
22.24,1.531,3,1867,5
22.99,1.3,3,1867,6
21.194,1.426,3,1867,7
20.814,1.44,3,1867,8
20.805,1.079,3,1867,9
18.692,1.52,3,1867,10
16.157,1.773,3,1867,11
15.968,2.072,3,1867,12
13.906,1.617,3,1868,1
14.484,1.845,3,1868,2
17.428,1.567,3,1868,3
19.808,1.369,3,1868,4
21.699,1.329,3,1868,5
22.925,1.235,3,1868,6
